Assigned to,id,name,address1,zip,country,latitude,longitude,phone,Yelp URL of Business,City Page,Notes,Yelp search URL
,63817,SWEET HEART CAFÉ,909 GRANT AVE,94108,US,37.795303,-122.406514,14158422712,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:63817,,"http://www.yelp.com/search?find_desc=SWEET HEART CAFÉ#find_loc=909 GRANT AVE,sf"
LR,68678,SODA CRAFT,1205 ALABAMA ST,94110,US,37.752618,-122.410861,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:68678,,"http://www.yelp.com/search?find_desc=SODA CRAFT#find_loc=1205 ALABAMA ST,sf"
SM,9652,TOWNHALL RESTAURANT,342 HOWARD STREET,94105,US,37.789563,-122.394821,,town-hall-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:9652,,"http://www.yelp.com/search?find_desc=TOWNHALL RESTAURANT#find_loc=342 HOWARD STREET,sf"
LD,5345,QUICK-N-EZEE,1 UNITED NATIONS PLZ,94102,US,,,14150351188,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5345,,"http://www.yelp.com/search?find_desc=QUICK-N-EZEE#find_loc=1 UNITED NATIONS PLZ,sf"
,4502,LA LOMA PRODUCE #7,2695 SAN BRUNO AVE.,94134,US,37.727739,-122.403579,,la-loma-produce-no-7-san-francisco,,,
,61669,GOOD EATS CAFÉ,200 PINE ST #160,94104,US,37.792237,-122.400124,14150296633,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:61669,,"http://www.yelp.com/search?find_desc=GOOD EATS CAFÉ#find_loc=200 PINE ST #160,sf"
,38458,KISSA KO,1581 WEBSTER ST #195,94115,US,37.785227,-122.431472,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:38458,,"http://www.yelp.com/search?find_desc=KISSA KO#find_loc=1581 WEBSTER ST #195,sf"
,5375,DELLA FATTORIA,1 FERRY BUILDING  #50,94111,US,,,,della-fattoria-san-francisco,,,
,13753,TABOUN,PARNASSUS AVE,,US,37.764574,-122.45295,,taboun-san-francisco,,,
,15615,SODEXHO VENDING,VARIOUS LOCATIONS,,US,,,14158491276,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:15615,,"http://www.yelp.com/search?find_desc=SODEXHO VENDING#find_loc=VARIOUS LOCATIONS,sf"
,63508,RINCON GRILL,101 SPEAR ST A13,94105,US,37.792577,-122.393992,,rincon-grill-san-francisco,,,
,69311,SOUP JUNKIE,388 MARKET ST #107,94111,US,37.792116,-122.3979,14155290686,soup-junkie-san-francisco,,,
JE,5824,S.F. INTERNATIONAL HIGH SCHOOL,1050 YORK ST,94110,US,37.755257,-122.408455,14155695780,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5824,,"http://www.yelp.com/search?find_desc=S.F. INTERNATIONAL HIGH SCHOOL#find_loc=1050 YORK ST,sf"
,4671,MARCO POLO ITALIAN ICE CREAM,1447 TARAVAL ST,94116,US,37.742728,-122.481566,,marco-polo-italian-ice-cream-san-francisco,,,
,66570,HYDE AWAY BLUES BBQ CAFÉ,457 HYDE ST,94109,US,37.785103,-122.416234,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:66570,,"http://www.yelp.com/search?find_desc=HYDE AWAY BLUES BBQ CAFÉ#find_loc=457 HYDE ST,sf"
,65679,RED HOUSE BAKERY,2818 SAN BRUNO AVE,94134,US,37.72618,-122.403082,,red-house-bakery-san-francisco,,,
,61058,STELLADORO,808 DIVISADERO ST,94117,US,37.777018,-122.438157,,stelladoro-pizza-restaurant-san-francisco,,,
,34992,COVA HOTEL,655 ELLIS ST,94108,US,37.784323,-122.416907,,cova-hotel-san-francisco,,,
,67108,ENCHANTE ROSALIE,HUNTER'S POINT SHIPYARD BLDG 110,94124,US,,,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:67108,,"http://www.yelp.com/search?find_desc=ENCHANTE ROSALIE#find_loc=HUNTER'S POINT SHIPYARD BLDG 110,sf"
,18805,TERZO,3011 STEINER ST,94123,US,37.797144,-122.437224,,terzo-san-francisco,,,
SM,783,LA CARNE ASADA RESTAURANT,3515 MISSION ST,94110,US,37.740804,-122.422934,14155825852,restaurante-la-carne-asada-san-francisco,,,
,2893,FOREIGN CINEMA,2534 MISSION ST,94110,US,37.756417,-122.418884,14155417600,foreign-cinema-san-francisco,,,
LR,68616,SWEET LAUREN CAKES LLC,1501 CORTLAND AVE,94110,US,37.739764,-122.409475,,http://www.yelp.com/biz/sweet-lauren-cakes-san-francisco-2,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:68616,,"http://www.yelp.com/search?find_desc=SWEET LAUREN CAKES LLC#find_loc=1501 CORTLAND AVE,sf"
,6246,RICHMOND'S SUPER SHELL,4501 GEARY BLVD,94118,US,37.780766,-122.467525,,richmond-super-shell-san-francisco,,,
AG,65607,"FREDDIES'S TRATTORIA, INC",3409 GEARY BLVD,94118,US,37.781333,-122.455549,,http://www.yelp.com/biz/freddies-trattoria-san-francisco#query:FREDDIES%27S%20TRATTORIA,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:65607,,"http://www.yelp.com/search?find_desc=FREDDIES'S TRATTORIA, INC#find_loc=3409 GEARY BLVD,sf"
LD,36620,KING OF THAI NOODLES,1268 GRANT AVE,94133,US,37.798616,-122.407127,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:36620,,"http://www.yelp.com/search?find_desc=KING OF THAI NOODLES#find_loc=1268 GRANT AVE,sf"
MNW,62445,BISTRO 10 UN,"10 UNITED NATIONS PLAZA, 6TH FLOOR  ",94102,US,37.780435,-122.413496,14155274001,http://www.yelp.com/biz/bistro10un-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:62445,,"http://www.yelp.com/search?find_desc=BISTRO 10 UN#find_loc=10 UNITED NATIONS PLAZA, 6TH FLOOR  ,sf"
,62489,PRIMA COSA CAFFE,15 SUTTER ST,94104,US,37.790184,-122.400786,14150306361,prima-cosa-caffe-san-francisco-2,,,
JE,4392,ARAMARK REFRESHMENTS,VARIOUS LOCATIONS  (5),94538,US,,,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:4392,,"http://www.yelp.com/search?find_desc=ARAMARK REFRESHMENTS#find_loc=VARIOUS LOCATIONS  (5),sf"
LD,34222,"CAMPTON PLACE SF, A TAJ HOTEL-EMPLOYEE CAFETERIA",340 STOCKTON ST,94108,US,37.789128,-122.406847,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:34222,,"http://www.yelp.com/search?find_desc=CAMPTON PLACE SF, A TAJ HOTEL-EMPLOYEE CAFETERIA#find_loc=340 STOCKTON ST,sf"
,16751,NIHON,1779 FOLSOM ST,94103,US,37.768654,-122.415586,,nihon-whisky-lounge-san-francisco,,,
,10030,MARSHALL ELEMENTARY SCHOOL,1575 15TH ST,,US,37.766864,-122.419014,,marshall-elementary-school-san-francisco,,,
,66534,MIDWAY GRILL (SNACK SHOP),99 HARDING PARK ROAD,94103,US,37.723698,-122.495289,,unmached,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:66534,,"http://www.yelp.com/search?find_desc=MIDWAY GRILL (SNACK SHOP)#find_loc=99 HARDING PARK ROAD,sf"
kl,2229,WELLS FARGO P.H.,464 CALIFORNIA ST,94104,US,37.793008,-122.402213,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:2229,,
,4849,FAMILY MARKET,198 BROAD ST,94112,US,37.713219,-122.458851,14155582458,family-market-san-francisco,,,
,68615,OSHA EXPRESS,1 MARKET ST #21B,94105,US,37.794347,-122.394932,,osha-thai-express-san-francisco,,,
,59543,SUSHI TONI,731 BUSH ST,94108,US,37.79005,-122.409299,,sushi-toni-san-francisco,,,
LD,34181,COFFEE BAR 1 LLC,1890 BRYANT ST #C,94103,US,37.763287,-122.410325,,http://www.yelp.com/biz/coffee-bar-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:34181,,"http://www.yelp.com/search?find_desc=COFFEE BAR 1 LLC#find_loc=1890 BRYANT ST #C,sf"
SS,4062,NORTH STAR CAFE,1560 POWELL ST,94133,US,37.798957,-122.410478,,http://www.yelp.com/biz/northstar-cafe-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:4062,,"http://www.yelp.com/search?find_desc=NORTH STAR CAFE#find_loc=1560 POWELL ST,sf"
kl,2031,KENMORE RESIDENCE CLUB,1570 SUTTER ST,94109,US,37.787017,-122.426234,14155775815,kenmore-res-club-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:2031,under hotel category,
,59397,BASA SEAFOOD EXPRESS,3064 24TH ST,94110,US,37.752578,-122.413372,,basa-seafood-express-san-francisco,,,
,67909,A. G. FERRARI FOODS,3490 CALIFORNIA ST,94118,US,37.786688,-122.451405,,a-g-ferrari-foods-san-francisco,,,
MNW,62327,CUMICA ARTESANOS DEL CAFÉ,1398 MISSION ST,94103,US,37.775444,-122.415749,,UNMATCHED,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:62327,,"http://www.yelp.com/search?find_desc=CUMICA ARTESANOS DEL CAFÉ#find_loc=1398 MISSION ST,sf"
,32836,PEACOCK LOUNGE,552 HAIGHT ST,,US,37.772055,-122.431324,,peacock-lounge-san-francisco,,,
,2043,AH LIN RESTAURANT,1634 BUSH ST,94109,US,37.788228,-122.424184,,ah-lin-restaurant-san-francisco-2,,,
,15589,SUPPERCLUB SAN FRANCISCO,657 HARRISON ST,94107,US,37.783257,-122.396472,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:15589,,"http://www.yelp.com/search?find_desc=SUPPERCLUB SAN FRANCISCO#find_loc=657 HARRISON ST,sf"
,66277,PEARL'S DELUXE BURGERS,1001 MARKET ST,94103,US,37.782117,-122.410392,,pearls-deluxe-burgers-san-francisco-2,,,
,3025,PEKING RESTAURANT,1375 NORIEGA ST,94122,US,37.754086,-122.47835,,peking-restaurant-san-francisco,,,
,31,NORMAN'S ICE CREAM AND FREEZES,2801 LEAVENWORTH ST,94133,US,37.807155,-122.419004,,normans-ice-cream-and-freezes-san-francisco,,,
,645,TAN-TAN,1825 POST ST #223,94115,US,37.785274,-122.431918,14155346260,tan-tan-coffee-shop-san-francisco,,,
JE,4404,DAVIES SYMPHONY - LODGE LEVEL,201 VAN NESS AVE,94102,US,37.777282,-122.419751,14155868150,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:4404,multiple locations,"http://www.yelp.com/search?find_desc=DAVIES SYMPHONY - LODGE LEVEL#find_loc=201 VAN NESS AVE,sf"
,38027,VIETNAMESE NOODLE HOUSE,2511 NORIEGA ST,94122,US,37.753593,-122.490598,,bun-bo-hue-quan-ngon-vietnamese-noodle-house-san-francisco,,,
,993,CHICK-N-DELI,5392 MISSION ST,94112,US,37.713702,-122.443681,14155335215,chick-n-deli-san-francisco,,,
SS,4121,THE BLACK MAGIC,1400 LOMBARD ST,94123,US,37.801371,-122.424624,,http://www.yelp.com/biz/black-magic-voodoo-lounge-san-francisco#query:THE%20BLACK%20MAGIC,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:4121,,"http://www.yelp.com/search?find_desc=THE BLACK MAGIC#find_loc=1400 LOMBARD ST,sf"
,66972,AKIBA,3141 CLEMENT ST,94121,US,37.781585,-122.492793,,akiba-san-francisco,,,
JN,68845,POLK PUFF & STUFF ZONE,1047 POLK ST,94109,US,37.786459,-122.419912,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:68845,,"http://www.yelp.com/search?find_desc=POLK PUFF & STUFF ZONE#find_loc=1047 POLK ST,sf"
kl,1555,FINO,1 COSMO PL,94109,US,37.788094,-122.41176,,-unmatched,,,
,63119,OAKSIDE CAFÉ,1195 OAK ST,94117,US,37.772904,-122.438926,,oakside-cafe-san-francisco,,,
SM,7815,OCEAN PARADISE PRODUCE INC.,1965 JERROLD AVE,94134,US,37.742533,-122.396404,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:7815,,"http://www.yelp.com/search?find_desc=OCEAN PARADISE PRODUCE INC.#find_loc=1965 JERROLD AVE,sf"
LD,3888,AZIZA RESTAURANT,5800 GEARY BLVD,94121,US,37.780308,-122.481692,,http://www.yelp.com/biz/aziza-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:3888,,"http://www.yelp.com/search?find_desc=AZIZA RESTAURANT#find_loc=5800 GEARY BLVD,sf"
JE,27986,BEARD PAPA SWEETS CAFÉ,845 MARKET ST FE16,94103,US,37.784848,-122.406892,14155979972,http://www.yelp.com/biz/beard-papas-san-francisco-2#query:BEARD%20PAPA%20SWEETS%20CAF%C3%89,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:27986,,"http://www.yelp.com/search?find_desc=BEARD PAPA SWEETS CAFÉ#find_loc=845 MARKET ST FE16,sf"
,36695,GOLDEN NATURAL FOODS,130 CHURCH ST,94114,US,37.768824,-122.429127,,golden-natural-foods-san-francisco,,,
,19344,SAN FRANCISCO SOUP COMPANY,301 HOWARD ST,94105,US,37.789708,-122.394501,,san-francisco-soup-co-san-francisco-2,,,
MW,69950,OVER-THE-BAY CAKES,2100 TARAVAL ST,94116,US,37.742533,-122.488586,14150894050,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:69950,"none found, website: http://overthebaycakes.com/","http://www.yelp.com/search?find_desc=OVER-THE-BAY CAKES#find_loc=2100 TARAVAL ST,sf"
,5902,GALILEO HIGH SCHOOL,1150 FRANCISCO ST,94109,US,37.803347,-122.424084,,galileo-high-school-san-francisco,,,
SM,8105,SUN KAU SHING CO. INC.,1039 QUESADA AVE,94124,US,37.726296,-122.379174,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:8105,,"http://www.yelp.com/search?find_desc=SUN KAU SHING CO. INC.#find_loc=1039 QUESADA AVE,sf"
,60756,BISOU,2367 MARKET ST,94114,US,37.763008,-122.434543,,bisou-san-francisco,,,
,39403,FRISCO FRIED,5176 3RD ST,94124,US,37.73089,-122.392227,,frisco-fried-san-francisco,,,
AG,5485,AT&T - HOL N JAM DOWN THIRD (COTTON CANDY/LEMONADE),24 WILLIE MAYS PLAZA,94107,US,,,14155971500,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5485,,"http://www.yelp.com/search?find_desc=AT&T - HOL N JAM DOWN THIRD (COTTON CANDY/LEMONADE)#find_loc=24 WILLIE MAYS PLAZA,sf"
AG,5496,AT&T - (CART 20) DOGGIE DINNER [145108],24 WILLIE MAYS PLAZA,94107,US,,,14155971500,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5496,,"http://www.yelp.com/search?find_desc=AT&T - (CART 20) DOGGIE DINNER [145108]#find_loc=24 WILLIE MAYS PLAZA,sf"
,7461,PACIFIC HEIGHTS CHEVRON,2500 CALIFORNIA ST,94115,US,37.788708,-122.435704,,pacific-heights-chevron-san-francisco-2,,,
,59215,ENJOY VEGETARIAN RESTAURANT #2,839 KEARNY ST,94108,US,37.795675,-122.405098,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:59215,,"http://www.yelp.com/search?find_desc=ENJOY VEGETARIAN RESTAURANT #2#find_loc=839 KEARNY ST,sf"
,28318,HOLLYWOOD CAFÉ,530 NORTH POINT ST,94133,US,37.806337,-122.415814,,hollywood-cafe-san-francisco,,,
,3079,GRAND VIEWS,"345 STOCKTON ST, 36TH FLOOR",94108,US,37.788944,-122.406884,,grandviews-san-francisco,,,
,3196,UNITED IRISH CULTURAL CENTER,2700 45TH AVE,94116,US,37.735943,-122.503086,,united-irish-cultural-center-san-francisco,,,
,2200,ORIGINAL U.S. RESTAURANT,515 COLUMBUS AVE,94133,US,37.799837,-122.409517,,original-us-restaurant-san-francisco,,,
,5437,STANLEY'S STEAMERS,NW CORNER POST AT STOCKTON ST (N/W),94108,US,37.791586,-122.408452,,stanleys-steamers-san-francisco,,,
Partha,2291,CHEUNG HING CHINESE RESTAURANT,2339 NORIEGA ST,94122,US,37.753663,-122.488929,,http://www.yelp.com/biz/cheung-hing-san-francisco#query:CHEUNG%20HING%20CHINESE,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:2291,,"http://www.yelp.com/search?find_desc=CHEUNG HING CHINESE RESTAURANT#find_loc=2339 NORIEGA ST,sf"
,11492,BURGERMEISTER,759 COLUMBUS AVE,94133,US,37.801696,-122.412257,,burgermeister-san-francisco-3,,,
JN,67932,HACIENDA,2335 GOLDEN GATE AVE,94117,US,37.777323,-122.449297,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:67932,,"http://www.yelp.com/search?find_desc=HACIENDA#find_loc=2335 GOLDEN GATE AVE,sf"
,6003,JOSEPH LEE RECREATION CENTER,1395 MENDELL ST,94124,US,37.735232,-122.389694,14155829040,joseph-lee-recreation-center-san-francisco-2,,,
,2943,TARANTINO'S,206 JEFFERSON ST,94133,US,37.808138,-122.416654,,tarantinos-restaurant-san-francisco,,,
LR,68726,MINI SMOKE SHOP,581 ELLIS ST,94109,US,37.784436,-122.415756,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:68726,,"http://www.yelp.com/search?find_desc=MINI SMOKE SHOP#find_loc=581 ELLIS ST,sf"
JN,69051,AT&T PARK - P6 DRAFT CART,24 WILLIE MAYS PLAZA,94107,US,,,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:69051,,"http://www.yelp.com/search?find_desc=AT&T PARK - P6 DRAFT CART#find_loc=24 WILLIE MAYS PLAZA,sf"
AG,65375,GEPPETTO LLC,658 VALLEJO ST,94133,US,37.798648,-122.408554,,http://www.yelp.com/biz/geppetto-delicatessen-and-catering-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:65375,,"http://www.yelp.com/search?find_desc=GEPPETTO LLC#find_loc=658 VALLEJO ST,sf"
,1896,SIMPLE PLEASURES CAFE,3434 BALBOA ST,94121,US,37.775818,-122.495802,,simple-pleasures-cafe-san-francisco,,,
,2873,SUSHI ROCK,1608 POLK ST,94109,US,37.791604,-122.420818,,sushi-rock-san-francisco,,,
,65873,CAPURRO'S,498 JEFFERSON ST,94109,US,37.807649,-122.420744,,capurros-san-francisco,,,
,61789,COFFEE MINE,79 09TH ST,94103,US,37.774722,-122.406761,14155259795,coffee-mine-san-francisco,,,
,7645,LUCKY PORK MARKET,2659 MISSION ST,94110,US,37.754513,-122.418626,14155644805,lucky-pork-market-san-francisco-2,,,
AG,3240,"PRIMETIME PIZZA, SPORTS BAR & GRILL",1810 CLEMENT ST,94121,US,37.78235,-122.478606,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:3240,,"http://www.yelp.com/search?find_desc=PRIMETIME PIZZA, SPORTS BAR & GRILL#find_loc=1810 CLEMENT ST,sf"
,68080,CAFÉ BUON GIORNO,100 PINE ST #102,94111,US,37.792388,-122.398903,,cafe-buon-giorno-san-francisco-2,,,
,36387,HAHN'S HIBACHI,1305 CASTRO STREET,94114,US,37.751004,-122.434006,,hahns-hibachi-san-francisco-3,,,
kl,1532,NEIMAN MARCUS ON THE SQUARE,"150 STOCKTON ST, GROUND FLOOR",94108,US,37.791586,-122.408452,,neiman-marcus-san-francisco,,,
KC,6322,INTERNATIONAL STORE,2481 MISSION ST,94110,US,37.757351,-122.418873,14155827715,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:6322,,"http://www.yelp.com/search?find_desc=INTERNATIONAL STORE#find_loc=2481 MISSION ST,sf"
SM,7054,CITY DISCOUNT MEAT & GROCERY M,2298 MISSION ST,94110,US,37.760268,-122.419291,,city-discount-meat-and-grocery-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:7054,,"http://www.yelp.com/search?find_desc=CITY DISCOUNT MEAT & GROCERY M#find_loc=2298 MISSION ST,sf"
,1936,JITRA THAI CUISINE,2545 OCEAN AVE,94132,US,37.731515,-122.472953,14155587251,jitra-thai-cuisine-san-francisco,,,
SM,12344,THE VILLAGE MARKET & PIZZA,750 FONT BLVD,,US,37.723462,-122.483012,14155374525,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:12344,,"http://www.yelp.com/search?find_desc=THE VILLAGE MARKET & PIZZA#find_loc=750 FONT BLVD,sf"
,36602,CAFE INSALATA,209 JACKSON ST,94111,US,37.796854,-122.399936,,cafe-insalata-san-francisco,,,
,58699,LA TORTA SABROSA 2,2859 MISSION ST.,94110,US,37.751265,-122.418336,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:58699,,"http://www.yelp.com/search?find_desc=LA TORTA SABROSA 2#find_loc=2859 MISSION ST.,sf"
AG,65752,780 SWEETS,3600 16TH ST,94114,US,37.764296,-122.433166,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:65752,,"http://www.yelp.com/search?find_desc=780 SWEETS#find_loc=3600 16TH ST,sf"
,22304,JULIE'S KITCHEN,50 FREMONT ST,94105,US,37.790897,-122.397318,,julies-kitchen-san-francisco-3,,,
,4982,FRANKLIN MARKET,1528 FRANKLIN ST,94109,US,37.788658,-122.423627,,franklin-market-san-francisco,,,
,3224,CLEMENT RESTAURANT,621 CLEMENT ST,94118,US,37.782843,-122.465909,,clement-restaurant-san-francisco,,,
,60612,7-ELEVEN,3400 MISSION ST,94110,US,37.742413,-122.422024,,7-eleven-san-francisco-22,,,
,1718,JOE'S EXCELLENT CHINESE CUISINE,1919 OCEAN AVE,94127,US,37.725374,-122.462693,14155581919,joes-excellent-chinese-cuisine-san-francisco,,,
,63926,BAR AGRICOLE LLC,355 11TH ST SUITE 100,94103,US,37.771204,-122.413131,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:63926,,"http://www.yelp.com/search?find_desc=BAR AGRICOLE LLC#find_loc=355 11TH ST SUITE 100,sf"
,551,GORDO TAQUERIA,2252 CLEMENT ST,94121,US,37.782107,-122.483631,,gordo-taqueria-san-francisco-2,,,
,4966,FIRST KOREAN MARKET,4625 GEARY BLVD,94118,US,37.780705,-122.468845,,first-korean-market-san-francisco,,,
AG,3317,PANE E VINO TRATTORIA,1715 UNION ST,94123,US,37.798063,-122.427637,14155442111,http://www.yelp.com/biz/pane-e-vino-san-francisco#query:PANE%20E%20VINO%20TRATTORIA,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:3317,,"http://www.yelp.com/search?find_desc=PANE E VINO TRATTORIA#find_loc=1715 UNION ST,sf"
,60658,"HOME MAID RAVIOLI CO., INC.",1700 O'FARRELL @ FILLMORE,94115,US,,,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:60658,,"http://www.yelp.com/search?find_desc=HOME MAID RAVIOLI CO., INC.#find_loc=1700 O'FARRELL @ FILLMORE,sf"
,2788,SUSHI HUNTER,1701 POWELL ST,94133,US,37.800424,-122.410894,,sushi-hunter-san-francisco,,,
MNW,63618,CONTRABAND COFFEE LLC,1415 LARKIN ST,94109,US,37.790933,-122.41914,14155221520,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:63618,,"http://www.yelp.com/search?find_desc=CONTRABAND COFFEE LLC#find_loc=1415 LARKIN ST,sf"
JE,4650,BALBOA BI-RITE MARKET,2449 BALBOA ST,94121,US,37.776243,-122.485239,,http://www.yelp.com/biz/balboa-bi-rite-san-francisco#query:BALBOA%20BI-RITE%20MARKET,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:4650,,"http://www.yelp.com/search?find_desc=BALBOA BI-RITE MARKET#find_loc=2449 BALBOA ST,sf"
JE,5624,AT&T - DERBY GRILL ROOM 5311 [145154],24 WILLIE MAYS PLAZA 5.07.02,94107,US,37.778382,-122.391151,14155971500,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5624,,"http://www.yelp.com/search?find_desc=AT&T - DERBY GRILL ROOM 5311 [145154]#find_loc=24 WILLIE MAYS PLAZA 5.07.02,sf"
,4085,HOCKEY HAVEN,3625 BALBOA ST,94121,US,37.775663,-122.49781,,hockey-haven-san-francisco,,,
,5827,HILLCREST ELEMENTARY SCHOOL,810 SILVER AVE,94134,US,37.729016,-122.419253,14155464722,hillcrest-elementary-school-san-francisco-2,,,
,38611,SAUSALITO EXPRESSO,100 01ST ST 160,94105,US,37.788613,-122.393894,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:38611,,"http://www.yelp.com/search?find_desc=SAUSALITO EXPRESSO#find_loc=100 01ST ST 160,sf"
